Code,Year,TFP
SGP,2022,1.0096142
SGP,2023,0.9913594
SVK,1994,0.60695916
SVK,1995,0.6242067
SVK,1996,0.64651966
SVK,1997,0.665283
SVK,1998,0.673204
SVK,1999,0.6687672
SVK,2000,0.6780166
SVK,2001,0.68347317
SVK,2002,0.70888036
SVK,2003,0.73909277
SVK,2004,0.7557946
SVK,2005,0.77297205
SVK,2006,0.81556404
SVK,2007,0.86851746
SVK,2008,0.87875617
SVK,2009,0.83338857
SVK,2010,0.8751201
SVK,2011,0.86873657
SVK,2012,0.8788935
SVK,2013,0.8821129
SVK,2014,0.8929375
SVK,2015,0.90757215
SVK,2016,0.90502113
SVK,2017,0.91692823
SVK,2018,0.9341774
SVK,2019,0.9412707
SVK,2020,0.95729375
SVK,2021,1
SVK,2022,0.9748821
SVK,2023,0.96418107
SVN,1994,0.729073
SVN,1995,0.7429534
SVN,1996,0.7701195
SVN,1997,0.8061813
SVN,1998,0.8071286
SVN,1999,0.8163818
SVN,2000,0.82544357
SVN,2001,0.83374673
SVN,2002,0.83244365
SVN,2003,0.8472129
SVN,2004,0.86358154
SVN,2005,0.89911956
SVN,2006,0.93250036
SVN,2007,0.96098256
SVN,2008,0.948714
SVN,2009,0.87955505
SVN,2010,0.8958883
SVN,2011,0.909243
SVN,2012,0.89195275
SVN,2013,0.87925357
SVN,2014,0.89144915
SVN,2015,0.89574856
SVN,2016,0.9182924
SVN,2017,0.95425844
SVN,2018,0.9744438
SVN,2019,0.985247
SVN,2020,0.9671661
SVN,2021,1
SVN,2022,0.98946595
SVN,2023,1.001207
ZAF,1954,0.77179986
ZAF,1955,0.7773738
ZAF,1956,0.79632556
ZAF,1957,0.80481
ZAF,1958,0.80667454
ZAF,1959,0.82060844
ZAF,1960,0.82570136
ZAF,1961,0.8417875
ZAF,1962,0.87546337
ZAF,1963,0.91675985
ZAF,1964,0.9509327
ZAF,1965,0.96290773
ZAF,1966,0.97598773
ZAF,1967,1.0130574
ZAF,1968,1.0244793
ZAF,1969,1.0372587
ZAF,1970,1.0622847
ZAF,1971,1.0714232
ZAF,1972,1.0516739
ZAF,1973,1.0623432
ZAF,1974,1.0990111
ZAF,1975,1.089102
ZAF,1976,1.0801388
ZAF,1977,1.0525018
ZAF,1978,1.0571089
ZAF,1979,1.0717229
ZAF,1980,1.1143252
ZAF,1981,1.1289396
ZAF,1982,1.0894656
ZAF,1983,1.0322284
ZAF,1984,1.0465647
ZAF,1985,1.0059217
ZAF,1986,1.0019174
ZAF,1987,0.99113756
ZAF,1988,0.9951005
ZAF,1989,0.981618
ZAF,1990,0.9552872
ZAF,1991,0.94558287
ZAF,1992,0.9390113
ZAF,1993,0.9538158
ZAF,1994,0.9583628
ZAF,1995,0.9606142
ZAF,1996,0.9731418
ZAF,1997,0.97003514
ZAF,1998,0.9439492
ZAF,1999,0.9436847
ZAF,2000,0.9621116
ZAF,2001,0.99319965
ZAF,2002,1.0165523
ZAF,2003,1.0618509
ZAF,2004,1.0727559
ZAF,2005,1.0907042
ZAF,2006,1.0634682
ZAF,2007,1.0744199
ZAF,2008,1.0604687
ZAF,2009,1.0352073
ZAF,2010,1.0549344
ZAF,2011,1.0396868
ZAF,2012,1.0422217
ZAF,2013,1.0383126
ZAF,2014,1.0328304
ZAF,2015,1.0034618
ZAF,2016,0.9941757
ZAF,2017,0.99501264
ZAF,2018,0.97401124
ZAF,2019,0.9493873
ZAF,2020,0.9961099
ZAF,2021,1
ZAF,2022,0.9674038
ZAF,2023,0.92727757
KOR,1957,0.39171305
KOR,1958,0.40437374
KOR,1959,0.41418782
KOR,1960,0.4205737
KOR,1961,0.42402676
KOR,1962,0.41905174
KOR,1963,0.425475
KOR,1964,0.45265692
KOR,1965,0.44783136
KOR,1966,0.4700329
KOR,1967,0.4611569
KOR,1968,0.46347126
KOR,1969,0.48815057
KOR,1970,0.51012325
KOR,1971,0.52941656
KOR,1972,0.5328927
KOR,1973,0.5677002
KOR,1974,0.57730395
KOR,1975,0.58218426
KOR,1976,0.5978964
KOR,1977,0.60814685
KOR,1978,0.59775686
KOR,1979,0.59001946
KOR,1980,0.5462171
KOR,1981,0.5482126
KOR,1982,0.5550141
KOR,1983,0.5900651
KOR,1984,0.6193612
KOR,1985,0.62433636
KOR,1986,0.6410737
KOR,1987,0.66444665
KOR,1988,0.6931012
KOR,1989,0.6962323
KOR,1990,0.710959
KOR,1991,0.72799104
KOR,1992,0.7266346
KOR,1993,0.72935385
KOR,1994,0.741596
KOR,1995,0.7539565
KOR,1996,0.76221436
KOR,1997,0.77420497
KOR,1998,0.755803
KOR,1999,0.8045758
KOR,2000,0.8189337
KOR,2001,0.8208683
KOR,2002,0.84741837
KOR,2003,0.8518989
KOR,2004,0.864474
KOR,2005,0.8790547
KOR,2006,0.89005727
KOR,2007,0.9132765
KOR,2008,0.92842954
KOR,2009,0.9248604
KOR,2010,0.95667803
KOR,2011,0.9610333
KOR,2012,0.9564385
KOR,2013,0.9612205
KOR,2014,0.9652677
KOR,2015,0.9627183
KOR,2016,0.9687884
KOR,2017,0.9808702
KOR,2018,0.99311066
KOR,2019,0.9947511
KOR,2020,0.9873569
KOR,2021,1
KOR,2022,0.9973595
KOR,2023,0.9768553
ESP,1954,0.50412035
ESP,1955,0.5216184
ESP,1956,0.5438783
ESP,1957,0.5494522
ESP,1958,0.5530783
ESP,1959,0.5352872
ESP,1960,0.59168327
ESP,1961,0.64620274
ESP,1962,0.69152343
ESP,1963,0.73518187
ESP,1964,0.75901693
ESP,1965,0.7828974
ESP,1966,0.80730027
ESP,1967,0.8089317
ESP,1968,0.8419246
ESP,1969,0.88847935
ESP,1970,0.8881843
ESP,1971,0.9009233
ESP,1972,0.93894464
ESP,1973,0.9665741
ESP,1974,0.9809496
ESP,1975,0.9676392
ESP,1976,0.98197824
ESP,1977,0.99603516
ESP,1978,1.019585
ESP,1979,1.033473
ESP,1980,1.0588853
ESP,1981,1.0688795
ESP,1982,1.078113
ESP,1983,1.0938107
ESP,1984,1.1299195
ESP,1985,1.1479244
ESP,1986,1.150399
ESP,1987,1.1574851
ESP,1988,1.1639193
ESP,1989,1.1677384
ESP,1990,1.1537308
ESP,1991,1.1426057
ESP,1992,1.1444117
ESP,1993,1.1402051
ESP,1994,1.1532893
ESP,1995,1.1496218
ESP,1996,1.1457732
ESP,1997,1.1368202
ESP,1998,1.1256697
ESP,1999,1.1140605
ESP,2000,1.1125398
ESP,2001,1.1054913
ESP,2002,1.0997096
ESP,2003,1.0923287
ESP,2004,1.0844628
ESP,2005,1.0794367
ESP,2006,1.0752544
ESP,2007,1.0732859
ESP,2008,1.0571475
ESP,2009,1.0437247
ESP,2010,1.0475299
ESP,2011,1.0442669
ESP,2012,1.0355244
ESP,2013,1.0298717
ESP,2014,1.030082
ESP,2015,1.0429521
ESP,2016,1.0470847
ESP,2017,1.0515553
ESP,2018,1.0483332
ESP,2019,1.044975
ESP,2020,0.98976755
ESP,2021,1
ESP,2022,1.0252806
ESP,2023,1.0359588
LKA,1954,0.7996057
LKA,1955,0.80165654
LKA,1956,0.6810578
LKA,1957,0.6857445
LKA,1958,0.7145737
LKA,1959,0.69847375
LKA,1960,0.72151065
LKA,1961,0.7772595
LKA,1962,0.7510294
LKA,1963,0.7881232
LKA,1964,0.78880644
LKA,1965,0.7830526
LKA,1966,0.7864785
LKA,1967,0.827014
LKA,1968,0.82793814
LKA,1969,0.8526499
LKA,1970,0.8783396
LKA,1971,0.83971447
LKA,1972,0.82423085
LKA,1973,0.8163955
LKA,1974,0.81056464
LKA,1975,0.8018035
LKA,1976,0.79254377
LKA,1977,0.78213793
LKA,1978,0.8035668
LKA,1979,0.80268335
LKA,1980,0.79588723
LKA,1981,0.7864661
LKA,1982,0.77769274
LKA,1983,0.771407
LKA,1984,0.7821398
LKA,1985,0.8013643
LKA,1986,0.79949325
LKA,1987,0.7851212
LKA,1988,0.78564495
LKA,1989,0.7821583
LKA,1990,0.81032157
LKA,1991,0.82593924
LKA,1992,0.84373045
LKA,1993,0.8556192
LKA,1994,0.87840134
LKA,1995,0.8949419
LKA,1996,0.8884087
LKA,1997,0.916775
LKA,1998,0.89293945
LKA,1999,0.8912268
LKA,2000,0.88433397
LKA,2001,0.8650787
LKA,2002,0.89518833
LKA,2003,0.9101703
LKA,2004,0.8769355
LKA,2005,0.8818017
LKA,2006,0.93758273
LKA,2007,0.9650377
LKA,2008,0.9527961
LKA,2009,0.96402454
LKA,2010,0.99655014
LKA,2011,1.040515
LKA,2012,1.0650876
LKA,2013,1.0333344
LKA,2014,1.0463027
LKA,2015,1.0562663
LKA,2016,1.0428025
LKA,2017,1.0372266
LKA,2018,1.0346804
LKA,2019,1.006036
LKA,2020,1.005627
LKA,2021,1
LKA,2022,0.9054521
LKA,2023,0.8857365
SDN,1974,0.86457384
SDN,1975,0.9527272
SDN,1976,1.0695102
SDN,1977,1.1019053
SDN,1978,0.99416083
SDN,1979,0.9101735
SDN,1980,0.8945576
SDN,1981,0.91830295
SDN,1982,0.8878182
SDN,1983,0.8281393
SDN,1984,0.76458555
SDN,1985,0.78539705
SDN,1986,0.8728507
SDN,1987,0.841827
SDN,1988,0.88896537
SDN,1989,0.8287075
SDN,1990,0.855676
SDN,1991,0.88419485
SDN,1992,0.91856754
SDN,1993,0.88319504
SDN,1994,0.88265085
SDN,1995,0.88428086
SDN,1996,0.89718586
SDN,1997,0.9303065
SDN,1998,0.96954286
SDN,1999,0.9390119
SDN,2000,0.92954427
SDN,2001,0.99803764
SDN,2002,1.0151724
SDN,2003,1.0309931
SDN,2004,1.0144506
SDN,2005,1.0799917
SDN,2006,1.071479
SDN,2007,1.0352116
SDN,2008,0.97663575
SDN,2009,0.9893402
SDN,2010,1.0341058
SDN,2011,0.98780656
SDN,2012,0.968962
SDN,2013,1.0064344
SDN,2014,1.0504524
SDN,2015,1.0572753
SDN,2016,1.0650426
SDN,2017,1.0877441
SDN,2019,1.0762826
SDN,2020,1.0524037
SDN,2021,1
SDN,2022,0.95180464
SDN,2023,0.8534009
SWE,1954,0.576841
SWE,1955,0.58120394
SWE,1956,0.58734834
SWE,1957,0.5882934
SWE,1958,0.59411794
SWE,1959,0.61279327
SWE,1960,0.6096942
SWE,1961,0.6250141
SWE,1962,0.6379477
SWE,1963,0.657501
SWE,1964,0.6875762
SWE,1965,0.69612926
SWE,1966,0.6981448
SWE,1967,0.7253992
SWE,1968,0.7400134
SWE,1969,0.7637425
SWE,1970,0.78230464
SWE,1971,0.7854697
SWE,1972,0.7991482
SWE,1973,0.81704307
SWE,1974,0.8220235
SWE,1975,0.8245536
SWE,1976,0.8114996
SWE,1977,0.79554975
SWE,1978,0.8120026
SWE,1979,0.8267032
SWE,1980,0.8215402
SWE,1981,0.8174109
SWE,1982,0.813226
SWE,1983,0.8123161
SWE,1984,0.82714015
SWE,1985,0.8213766
SWE,1986,0.8258636
SWE,1987,0.8291443
SWE,1988,0.81909424
SWE,1989,0.8131993
SWE,1990,0.7991327
SWE,1991,0.79553306
SWE,1992,0.80030537
SWE,1993,0.7991799
SWE,1994,0.82002896
SWE,1995,0.83710486
SWE,1996,0.8428199
SWE,1997,0.86417776
SWE,1998,0.8787041
SWE,1999,0.8863968
SWE,2000,0.90571463
SWE,2001,0.90078706
SWE,2002,0.91862077
SWE,2003,0.9327918
SWE,2004,0.95500624
SWE,2005,0.9698268
SWE,2006,0.99038035
SWE,2007,0.9879911
SWE,2008,0.9572048
SWE,2009,0.92705965
SWE,2010,0.95724076
SWE,2011,0.96420395
SWE,2012,0.95299095
SWE,2013,0.9541102
SWE,2014,0.9585196
SWE,2015,0.9795555
SWE,2016,0.97429657
SWE,2017,0.97047293
SWE,2018,0.96717364
SWE,2019,0.9832028
SWE,2020,0.97329056
SWE,2021,1
SWE,2022,0.9839419
SWE,2023,0.96602225
CHE,1954,0.728283
CHE,1955,0.75826585
CHE,1956,0.7815853
CHE,1957,0.78861487
CHE,1958,0.7706436
CHE,1959,0.8104967
CHE,1960,0.8384209
CHE,1961,0.8568031
CHE,1962,0.8529779
CHE,1963,0.86370385
CHE,1964,0.8774538
CHE,1965,0.89043635
CHE,1966,0.8969682
CHE,1967,0.90330166
CHE,1968,0.9149437
CHE,1969,0.9382877
CHE,1970,0.96481246
CHE,1971,0.9761135
CHE,1972,0.9840675
CHE,1973,0.9943728
CHE,1974,0.9995499
CHE,1975,0.94649976
CHE,1976,0.9429726
CHE,1977,0.96566194
CHE,1978,0.9599012
CHE,1979,0.97043556
CHE,1980,0.99058795
CHE,1981,0.98427284
CHE,1982,0.9608537
CHE,1983,0.9598981
CHE,1984,0.97670966
CHE,1985,0.98797333
CHE,1986,0.9789497
CHE,1987,0.96375024
CHE,1988,0.9620549
CHE,1989,0.97500175
CHE,1990,0.9764026
CHE,1991,0.92322373
CHE,1992,0.919645
CHE,1993,0.91873306
CHE,1994,0.92011
CHE,1995,0.92324185
CHE,1996,0.9280096
CHE,1997,0.9416803
CHE,1998,0.9433307
CHE,1999,0.9298413
CHE,2000,0.9470081
CHE,2001,0.9516195
CHE,2002,0.94257045
CHE,2003,0.92959565
CHE,2004,0.930697
CHE,2005,0.9407758
CHE,2006,0.9551644
CHE,2007,0.96489465
CHE,2008,0.9652151
CHE,2009,0.93307257
CHE,2010,0.96581095
CHE,2011,0.95731294
CHE,2012,0.95427376
CHE,2013,0.96437716
CHE,2014,0.96962625
CHE,2015,0.9619675
CHE,2016,0.9626375
CHE,2017,0.96607834
CHE,2018,0.979909
CHE,2019,0.9779527
CHE,2020,0.97406924
CHE,2021,1
CHE,2022,1.0099953
CHE,2023,1.0018941
TWN,1955,0.2110496
TWN,1956,0.21510237
TWN,1957,0.2231047
TWN,1958,0.23031262
TWN,1959,0.23875697
TWN,1960,0.24360177
TWN,1961,0.24798346
TWN,1962,0.25821683
TWN,1963,0.27232254
TWN,1964,0.2969131
TWN,1965,0.3205458
TWN,1966,0.33177602
TWN,1967,0.34068194
TWN,1968,0.34670436
TWN,1969,0.35406622
TWN,1970,0.36669707
TWN,1971,0.38528863
TWN,1972,0.40394396
TWN,1973,0.41232648
TWN,1974,0.39538872
TWN,1975,0.40042752
TWN,1976,0.42816657
TWN,1977,0.4398595
TWN,1978,0.46285063
TWN,1979,0.46325678
TWN,1980,0.47144532
TWN,1981,0.4760623
TWN,1982,0.47725424
TWN,1983,0.4898941
TWN,1984,0.50839496
TWN,1985,0.5131709
TWN,1986,0.53745824
TWN,1987,0.56316876
TWN,1988,0.58437586
TWN,1989,0.60465986
TWN,1990,0.6121594
TWN,1991,0.6345145
TWN,1992,0.64693123
TWN,1993,0.6544048
TWN,1994,0.6785127
TWN,1995,0.6834427
TWN,1996,0.71439755
TWN,1997,0.7393166
TWN,1998,0.7286665
TWN,1999,0.74940896
TWN,2000,0.7622465
TWN,2001,0.759754
TWN,2002,0.7801796
TWN,2003,0.7847155
TWN,2004,0.79734284
TWN,2005,0.8093405
TWN,2006,0.8250441
TWN,2007,0.8496894
TWN,2008,0.8371211
TWN,2009,0.8274539
TWN,2010,0.8829317
TWN,2011,0.89006644
TWN,2012,0.8919842
TWN,2013,0.8960316
TWN,2014,0.9187367
TWN,2015,0.912746
TWN,2016,0.91482615
TWN,2017,0.92682815
TWN,2018,0.9349328
TWN,2019,0.9453873
TWN,2020,0.9733041
TWN,2021,1
TWN,2022,0.9899762
TWN,2023,0.98692995
TJK,1994,0.22211936
TJK,1995,0.19606827
TJK,1996,0.1718803
TJK,1998,0.18751645
TJK,1999,0.2024472
TJK,2000,0.22316535
TJK,2001,0.24446812
TJK,2002,0.27547187
TJK,2003,0.3105088
TJK,2004,0.33492893
TJK,2005,0.36207867
TJK,2006,0.39039907
TJK,2007,0.42544588
TJK,2008,0.46411613
TJK,2009,0.48688823
TJK,2010,0.5249643
TJK,2011,0.5413477
TJK,2012,0.583717
TJK,2013,0.6301309
TJK,2014,0.6730503
TJK,2015,0.70401305
TJK,2016,0.7468348
TJK,2017,0.79418486
TJK,2018,0.8483593
TJK,2019,0.90142894
TJK,2020,0.94552106
TJK,2021,1
TJK,2022,1.051249
TJK,2023,1.1073372
TZA,1964,1.0682025
TZA,1965,1.0454557
TZA,1966,1.0685457
TZA,1967,1.068477
TZA,1968,1.0860051
TZA,1969,1.035365
TZA,1970,1.0034795
TZA,1971,0.96741974
TZA,1972,0.96796745
TZA,1973,0.94498
TZA,1974,0.9274775
TZA,1975,0.94334346
TZA,1976,0.9476394
TZA,1977,0.8999512
TZA,1978,0.8606269
TZA,1979,0.84616375
TZA,1980,0.84592754
TZA,1981,0.82979083
TZA,1982,0.8281579
TZA,1983,0.80408645
TZA,1984,0.82442385
TZA,1985,0.8609244
TZA,1986,0.87827307
TZA,1987,0.9009698
TZA,1988,0.92011
TZA,1989,0.9296524
TZA,1990,0.93389404
TZA,1991,0.93964785
TZA,1992,0.9347446
TZA,1993,0.939531
TZA,1994,0.9347661
TZA,1995,0.9363445
TZA,1996,0.95279545
TZA,1997,0.9645519
TZA,1998,0.9719446
TZA,1999,0.99329954
TZA,2000,1.0134214
TZA,2001,1.0486293
TZA,2002,1.0946223
TZA,2003,1.1068424
TZA,2004,1.1226498
TZA,2005,1.1253154
TZA,2006,1.0871412
TZA,2007,1.0950564
TZA,2008,1.0750139
TZA,2009,1.0731324
TZA,2010,1.0791755
TZA,2011,1.1030166
TZA,2012,1.1047267
TZA,2013,1.0676447
TZA,2014,1.0386759
TZA,2015,1.0384886
TZA,2016,1.0427989
TZA,2017,1.0466617
TZA,2018,1.0503703
TZA,2019,1.0444378
TZA,2020,1.0368205
TZA,2021,1
TZA,2022,0.96822345
TZA,2023,0.95659685
THA,1954,0.6842255
THA,1955,0.6091719
THA,1956,0.6197332
THA,1957,0.6814975
THA,1958,0.67096984
THA,1959,0.70657
THA,1960,0.75504804
THA,1961,0.7588281
THA,1962,0.766848
THA,1963,0.7733963
THA,1964,0.768785
THA,1965,0.7714314
THA,1966,0.79482436
THA,1967,0.7953018
THA,1968,0.7964084
THA,1969,0.7961226
THA,1970,1.0114641
THA,1971,0.9781752
THA,1972,0.96493304
THA,1973,0.96572644
THA,1974,0.9428431
THA,1975,0.9408483
THA,1976,0.9706635
THA,1977,0.991099
THA,1978,0.9914595
THA,1979,0.9705185
THA,1980,0.9268987
THA,1981,0.9251923
THA,1982,0.957613
THA,1983,0.8760739
THA,1984,0.8545266
THA,1985,0.8553753
THA,1986,0.85257894
THA,1987,0.8712258
THA,1988,0.90283185
THA,1989,0.91745585
THA,1990,0.941474
THA,1991,0.9247332
THA,1992,0.91987514
THA,1993,0.931726
THA,1994,0.94267887
THA,1995,0.9337129
THA,1996,0.9264043
THA,1997,0.86464274
THA,1998,0.8088417
THA,1999,0.83924174
THA,2000,0.8563386
THA,2001,0.87664807
THA,2002,0.90197974
THA,2003,0.93419284
THA,2004,0.9486435
THA,2005,0.95316976
THA,2006,0.96237206
THA,2007,0.9778127
THA,2008,0.9569881
THA,2009,0.9273831
THA,2010,0.97168493
THA,2011,0.95996594
THA,2012,0.99647015
THA,2013,0.99910414
THA,2014,0.9916634
THA,2015,1.0054526
THA,2016,1.0239727
THA,2017,1.0500381
THA,2018,1.0691534
THA,2019,1.0662005
THA,2020,1.0062424
THA,2021,1
THA,2022,0.97577685
THA,2023,0.96812415
TGO,1980,1.0260818
TGO,1981,0.93083906
TGO,1982,0.8709169
TGO,1983,0.7983339
TGO,1984,0.81838465
TGO,1985,0.8226477
TGO,1986,0.8297334
TGO,1987,0.7778373
TGO,1988,0.8259016
TGO,1989,0.8179055
TGO,1990,0.8308927
TGO,1991,0.8114355
TGO,1992,0.77122164
TGO,1993,0.6495717
TGO,1994,0.7302421
TGO,1995,0.7466063
TGO,1996,0.77418834
TGO,1997,0.7803508
TGO,1998,0.73469335
TGO,1999,0.7348921
TGO,2000,0.7073633
TGO,2001,0.6990554
TGO,2002,0.71081084
TGO,2003,0.74149734
TGO,2004,0.7163387
TGO,2005,0.74534243
TGO,2006,0.83181864
TGO,2007,0.9001962
TGO,2008,0.9126103
TGO,2009,0.9391292
TGO,2010,0.9522418
TGO,2011,0.9513665
TGO,2012,0.9659517
TGO,2013,0.97219324
TGO,2014,0.9705703
TGO,2015,0.96353644
TGO,2016,0.9633867
TGO,2017,0.96153456
TGO,2019,0.98241395
TGO,2020,0.9749518
TGO,2021,1
TGO,2022,1.022737
TGO,2023,1.0366492
TTO,1954,0.830253
TTO,1955,0.9023828
TTO,1956,0.9894115
TTO,1957,1.0648417
TTO,1958,1.1273844
TTO,1959,1.1361288
TTO,1960,1.1990628
TTO,1961,1.3258545
TTO,1962,1.2788122
TTO,1963,1.2682698
TTO,1964,1.3212464
TTO,1965,1.2496699
TTO,1966,1.3122373
TTO,1967,1.3148824
TTO,1968,1.3823574
TTO,1969,1.3893071
TTO,1970,1.4286891
TTO,1971,1.3719046
TTO,1972,1.4051857
TTO,1973,1.3927956
TTO,1974,1.359099
TTO,1975,1.3125972
TTO,1976,1.2854174
TTO,1977,1.2954496
TTO,1978,1.3018318
TTO,1979,1.2654778
TTO,1980,1.3196555
TTO,1981,1.3243786
TTO,1982,1.3185868
TTO,1983,1.15584
TTO,1984,1.0456144
TTO,1985,1.0062166
TTO,1986,0.9913869
TTO,1987,0.97080934
TTO,1988,0.9410562
TTO,1989,0.94216955
TTO,1990,0.9511874
TTO,1991,0.9366254
TTO,1992,0.92385507
TTO,1993,0.9104145
TTO,1994,0.9212731
TTO,1995,0.9253374
TTO,1996,0.9560914
TTO,1997,0.9763209
TTO,1998,1.009299
TTO,1999,1.0743293
TTO,2000,1.1249167
TTO,2001,1.14198
TTO,2002,1.226821
TTO,2003,1.3557055
TTO,2004,1.4050542
TTO,2005,1.4110713
TTO,2006,1.5667937
TTO,2007,1.6012963
TTO,2008,1.627643
TTO,2009,1.5259132
TTO,2010,1.5479344
TTO,2011,1.5288409
TTO,2012,1.4823182
TTO,2013,1.5013652
TTO,2014,1.498828
TTO,2015,1.4012476
TTO,2016,1.2065208
TTO,2017,1.1203132
TTO,2018,1.1023191
TTO,2019,1.0945883
TTO,2020,1.0004623
TTO,2021,1
TTO,2022,1.0391271
TTO,2023,1.0542364
TUN,1964,0.6661614
TUN,1965,0.66686946
TUN,1966,0.66418993
TUN,1967,0.6475998
TUN,1968,0.68303645
TUN,1969,0.6921621
TUN,1970,0.8813792
TUN,1971,0.92747945
TUN,1972,1.0217369
TUN,1973,0.97119313
TUN,1974,1.004267
TUN,1975,1.0771421
TUN,1976,1.0744019
TUN,1977,1.0425882
TUN,1978,1.0392913
TUN,1979,1.0415083
TUN,1980,1.0621723
TUN,1981,1.0584284
TUN,1982,0.998301
TUN,1983,0.99117637
TUN,1984,0.9897923
TUN,1985,0.99803364
TUN,1986,0.9440257
TUN,1987,0.9562407
TUN,1988,0.9361648
TUN,1989,0.9288078
TUN,1990,0.95847833
TUN,1991,0.9576899
TUN,1992,0.9924199
TUN,1993,0.96510667
TUN,1994,0.9490738
TUN,1995,0.9374308
TUN,1996,0.9712409
TUN,1997,0.98751163
TUN,1998,0.99946475
TUN,1999,1.0212742
TUN,2000,1.0239446
TUN,2001,1.0184366
TUN,2002,0.9902142
TUN,2003,0.9948327
TUN,2004,1.0384998
TUN,2005,1.0452569
TUN,2006,1.0593936
TUN,2007,1.0901972
TUN,2008,1.0941273
TUN,2009,1.0947828
TUN,2010,1.0856973
TUN,2011,1.0686423
TUN,2012,1.0875363
TUN,2013,1.0803444
TUN,2014,1.0870644
TUN,2015,1.0913984
TUN,2016,1.1255306
TUN,2017,1.1045713
TUN,2018,1.081392
TUN,2019,1.0657426
TUN,2020,0.9844833
TUN,2021,1
TUN,2022,1.0276812
TUN,2023,1.0247755
TUR,1954,1.12408
TUR,1955,1.1796597
TUR,1956,1.1757003
TUR,1957,1.3674045
TUR,1958,1.3923106
TUR,1959,1.2929708
TUR,1960,1.2212362
TUR,1961,1.1933925
TUR,1962,1.2130653
TUR,1963,1.2682226
TUR,1964,1.2617277
TUR,1965,1.2397195
TUR,1966,1.3118075
TUR,1967,1.3099879
TUR,1968,1.3321427
TUR,1969,1.3438962
TUR,1970,1.3356258
TUR,1971,1.3442694
TUR,1972,1.3610709
TUR,1973,1.3316458
TUR,1974,1.2995872
TUR,1975,1.3058957
TUR,1976,1.3331566
TUR,1977,1.304917
TUR,1978,1.2875353
TUR,1979,1.2363014
TUR,1980,1.180771
TUR,1981,1.188708
TUR,1982,1.1715517
TUR,1983,1.1774558
TUR,1984,1.2186208
TUR,1985,1.194457
TUR,1986,1.2146499
TUR,1987,1.247778
TUR,1988,1.1961269
TUR,1989,1.1321859
TUR,1990,1.1850132
TUR,1991,1.1262993
TUR,1992,1.1276233
TUR,1993,1.167864
TUR,1994,1.0416093
TUR,1995,1.0649952
TUR,1996,1.0684355
TUR,1997,1.0899879
TUR,1998,1.0642167
TUR,1999,0.9881827
TUR,2000,1.017731
TUR,2001,0.94814503
TUR,2002,0.9863563
TUR,2003,1.0107949
TUR,2004,1.0443985
TUR,2005,1.0556427
TUR,2006,1.0497439
TUR,2007,1.0423273
TUR,2008,0.997232
TUR,2009,0.9283864
TUR,2010,0.9460673
TUR,2011,0.9758097
TUR,2012,0.9658712
TUR,2013,0.989882
TUR,2014,0.98369116
TUR,2015,0.9849239
TUR,2016,0.967963
TUR,2017,0.98114944
TUR,2018,0.9674224
TUR,2019,0.95710737
TUR,2020,0.9984503
TUR,2021,1
TUR,2022,0.9855846
TUR,2023,0.99021935
UKR,1994,0.64134526
UKR,1995,0.5578761
UKR,1996,0.50936663
UKR,1997,0.5040764
UKR,1998,0.5070341
UKR,1999,0.55071986
UKR,2000,0.583615
UKR,2001,0.64821255
UKR,2002,0.6859789
UKR,2003,0.75288707
UKR,2004,0.8370205
UKR,2005,0.8505451
UKR,2006,0.9024759
UKR,2007,0.96080875
UKR,2008,0.97164774
UKR,2009,0.85092175
UKR,2010,0.85341185
UKR,2011,0.907549
UKR,2012,0.91058457
UKR,2013,0.9122001
UKR,2014,0.9059572
UKR,2015,0.87822425
UKR,2016,0.8994556
UKR,2017,0.9226507
UKR,2018,0.94352865
UKR,2019,0.96356934
UKR,2020,0.9579663
UKR,2021,1
UKR,2022,0.7235956
UKR,2023,0.7604028
GBR,1954,0.7443184
GBR,1955,0.7424293
GBR,1956,0.7313076
GBR,1957,0.7272995
GBR,1958,0.726811
GBR,1959,0.74184585
GBR,1960,0.74658006
GBR,1961,0.74519235
GBR,1962,0.74893326
GBR,1963,0.7623139
GBR,1964,0.7744284
GBR,1965,0.77215916
GBR,1966,0.7796438
GBR,1967,0.7862009
GBR,1968,0.82516235
GBR,1969,0.8016505
GBR,1970,0.8130377
GBR,1971,0.8418683
GBR,1972,0.8526623
GBR,1973,0.87790245
GBR,1974,0.84308887
GBR,1975,0.8289598
GBR,1976,0.8451535
GBR,1977,0.8489196
GBR,1978,0.86612767
GBR,1979,0.87871116
GBR,1980,0.8613261
GBR,1981,0.87233734
GBR,1982,0.89142823
GBR,1983,0.92278415
GBR,1984,0.9144512
GBR,1985,0.9275483
GBR,1986,0.9385749
GBR,1987,0.95785874
GBR,1988,0.96767473
GBR,1989,0.9512159
GBR,1990,0.93621856
GBR,1991,0.93155223
GBR,1992,0.9348839
GBR,1993,0.9490844
GBR,1994,0.9593981
GBR,1995,0.9576839
GBR,1996,0.9563622
GBR,1997,0.9762187
GBR,1998,0.98490626
GBR,1999,0.9911983
GBR,2000,1.0126224
GBR,2001,1.0161178
GBR,2002,1.0208228
GBR,2003,1.0360421
GBR,2004,1.0417259
GBR,2005,1.0479721
GBR,2006,1.0533098
GBR,2007,1.059698
GBR,2008,1.0408983
GBR,2009,1.00173
GBR,2010,1.0107166
GBR,2011,1.0136423
GBR,2012,1.009097
