Code,spell_group,start,stop,event,AGEDEP,GE,IND,TO,CREDIT,Year
BTN,LM,10,11,0,47.54873624,0.440651,6.810829598,76.38475285,44.12893414,2016
BTN,LM,11,12,0,46.31882562,0.4832628,6.909396759,76.78840169,48.31302455,2017
BTN,LM,12,13,0,44.65309417,0.5384773,8.747056654,79.73972033,54.84782854,2018
BTN,LM,13,14,0,43.04411822,0.4846393,6.131166691,76.1235167,59.37341912,2019
BTN,LM,14,15,0,41.62592654,0.4837444,4.929171062,71.83035104,67.55249884,2020
BTN,LM,15,16,0,40.44343906,0.5963822,7.224182782,77.58244827,64.88887856,2021
BTN,LM,16,17,0,39.44021356,0.5347986,8.727092291,85.57121652,67.87143654,2022
BTN,LM,17,18,0,38.56216291,0.5353028,7.851818494,81.73662787,71.44366828,2023
BTN,LM,18,19,0,37.74786032,0.5808357,6.617940858,81.73662787,68.39427126,2024
BTN,LM,19,20,0,37.74786032,0.5808357,6.617940858,81.73662787,72.26068022,2025
BTN,LM,20,21,0,37.74786032,0.5808357,6.617940858,81.73662787,72.26068022,2026
BWA,UM,0,1,0,71.60093709,0.2321815,5.626987325,91.92472969,14.71113308,2000
BWA,UM,1,2,0,69.70410272,0.33824125,5.84016042,87.52506557,16.58616021,2001
BWA,UM,2,3,0,67.9250404,0.444301,6.057066481,91.83577406,19.28015902,2002
BWA,UM,3,4,0,66.29077118,0.6238241,5.705543083,85.83404252,19.97736212,2003
BWA,UM,4,5,0,64.86542704,0.5092061,5.554128172,90.99782289,21.9357047,2004
BWA,UM,5,6,0,63.65372471,0.5932223,4.949504722,88.50535206,19.76342857,2005
BWA,UM,6,7,0,62.63976532,0.3623225,7.102391339,86.61243391,20.93623104,2006
BWA,UM,7,8,0,61.7737878,0.5667941,8.528467094,98.49652494,23.46175582,2007
BWA,UM,8,9,0,61.0149548,0.5227345,7.681821076,99.00822201,26.30225881,2008
BWA,UM,9,10,0,60.3740691,0.5628411,8.469439529,88.48078863,29.35643862,2009
BWA,UM,10,11,0,59.93296241,0.5312259,8.499444492,94.63900209,27.51492774,2010
BWA,UM,11,12,0,59.80504662,0.5431636,7.731255714,98.96146778,27.85352853,2011
BWA,UM,12,13,0,60.18823447,0.5525088,8.073710842,111.8752806,32.91046086,2012
BWA,UM,13,14,0,60.73925511,0.5476863,7.993242275,125.7830399,33.19446228,2013
BWA,UM,14,15,0,61.0233976,0.5180867,7.848786645,119.4975418,32.58369282,2014
BWA,UM,15,16,0,61.06008705,0.5694337,7.242023885,112.900891,35.99436798,2015
BWA,UM,16,17,0,60.83657798,0.5361603,6.503236311,100.4646898,32.69064478,2016
BWA,UM,17,18,0,60.39227257,0.4156169,6.173604206,81.92395138,33.95222131,2017
BWA,UM,18,19,0,59.77944968,0.3467776,6.147461526,87.45510399,34.73966332,2018
BWA,UM,19,20,0,59.02123594,0.4033395,6.092369912,83.09298136,35.9371549,2019
BWA,UM,20,21,0,58.13953799,0.310377,5.659050883,77.66341786,39.72853196,2020
BWA,UM,21,22,0,57.36752363,0.4025631,5.227654821,88.75874959,34.53202846,2021
BWA,UM,22,23,0,56.99423922,0.4593723,5.385084073,85.61170775,29.88921584,2022
BWA,UM,23,24,0,56.86498226,0.5409963,5.623655334,68.80335784,30.05596849,2023
BWA,UM,24,25,0,56.65514653,0.4168893,5.579917025,71.10525791,33.12565044,2024
BWA,UM,25,26,0,56.65514653,0.4168893,5.691170407,71.10525791,33.22750519,2025
BWA,UM,26,27,0,56.65514653,0.4168893,5.691170407,71.10525791,33.22750519,2026
CHL,UM,0,1,0,53.82390994,0.9391959,15.19252743,58.71192309,73.08169596,2000
CHL,UM,1,2,0,53.16281225,1.02221165,15.93677744,62.14476697,73.08169596,2001
CHL,UM,2,3,0,52.40799637,1.1052274,15.78367468,62.4838519,74.34609828,2002
CHL,UM,3,4,0,51.54824174,1.1599142,15.19375864,65.69341959,75.83206214,2003
CHL,UM,4,5,0,50.6197974,1.1459329,14.22163976,69.88936005,76.74998578,2004
CHL,UM,5,6,0,49.6636025,1.3054961,12.81919833,72.06253424,77.63456541,2005
CHL,UM,6,7,0,48.70800134,1.2768856,11.68367882,73.71163504,78.11332337,2006
CHL,UM,7,8,0,47.84828427,1.2860486,10.6421644,76.97702471,84.07524732,2007
CHL,UM,8,9,0,47.14141385,1.1968363,9.974005669,80.67662624,100.1725681,2008
CHL,UM,9,10,0,46.56312248,1.2743821,10.26115899,66.68603096,102.6870759,2009
CHL,UM,10,11,0,46.072055,1.155394,9.887173592,69.71768014,99.47559066,2010
CHL,UM,11,12,1,45.6658086,1.2408511,9.909053173,72.48164281,101.8634854,2011
CHN,LM,0,1,0,46.11674052,-0.4964127,31.51015947,39.01094248,109.994877,2000
CHN,LM,1,2,0,44.96931365,-0.50689005,31.51015947,38.08264695,108.7747922,2001
CHN,LM,2,3,0,43.53367413,-0.5173674,31.51015947,42.19444234,115.9793905,2002
CHN,LM,3,4,0,42.09097884,-0.5050609,31.51015947,51.07748013,123.9084413,2003
CHN,LM,4,5,0,40.69383682,-0.3548072,31.51015947,58.64033404,116.9111601,2004
CHN,LM,5,6,0,39.24492386,-0.4690918,31.6564575,61.36007494,110.3184129,2005
CHN,LM,6,7,0,38.20944139,-0.3960377,31.99452136,63.56957986,107.6184841,2006
CHN,LM,7,8,0,37.70811379,-0.2451269,31.90059327,61.266464,104.2104649,2007
CHN,LM,8,9,0,37.40432649,-0.1403096,31.61697915,56.711133,100.407961,2008
CHN,LM,9,10,1,37.25673499,-0.14832,31.06115286,44.41976443,122.3011477,2009
CHN,UM,0,1,0,37.24108329,-0.1269778,31.07489564,49.85407223,124.4256085,2010
CHN,UM,1,2,0,37.36486663,-0.104167,31.56235652,49.94582723,121.1670931,2011
CHN,UM,2,3,0,37.71555632,-0.1320098,31.01430365,47.48021308,126.8197345,2012
CHN,UM,3,4,0,38.23929717,-0.1410284,30.12750215,45.91604138,131.9390457,2013
CHN,UM,4,5,0,38.87892493,0.4896286,29.83003979,44.06845648,137.6237263,2014
CHN,UM,5,6,0,39.60936132,0.5336101,28.38899606,38.69718484,149.628832,2015
CHN,UM,6,7,0,40.44065578,0.543189,27.52375943,36.17717069,153.1927618,2016
CHN,UM,7,8,0,41.51094494,0.5787617,27.59985592,36.95085262,152.0897475,2017
CHN,UM,8,9,0,42.54087269,0.5311035,27.3434188,36.89438439,154.9915602,2018
CHN,UM,9,10,0,43.38736337,0.6706547,26.25946629,35.19942027,162.2075662,2019
CHN,UM,10,11,0,44.09237484,0.5674972,25.58098043,34.03895079,179.1041002,2020
CHN,UM,11,12,0,44.48277019,0.6669456,26.62193256,36.52069118,173.5545187,2021
CHN,UM,12,13,0,44.72561282,0.5292387,25.9806695,37.44071988,181.7851624,2022
CHN,UM,13,14,0,44.7297141,0.7776287,25.01442679,36.10519237,189.606709,2023
CHN,UM,14,15,0,44.24411429,0.8957842,24.84158419,37.19842014,194.3125283,2024
CHN,UM,15,16,0,44.24411429,0.8957842,24.73444217,37.19842014,194.3125283,2025
CHN,UM,16,17,0,44.24411429,0.8957842,24.73444217,37.19842014,194.3125283,2026
CIV,LM,0,1,0,92.46894943,-1.3605844,10.20402365,61.9406213,12.03231221,2008
CIV,LM,1,2,0,89.072007,-1.1486226,9.627693495,66.67290375,12.69928287,2009
CIV,LM,2,3,0,86.24733753,-1.2514065,9.001911196,67.47294008,13.08787196,2010
CIV,LM,3,4,0,83.98256529,-1.20852,9.22135575,64.71590306,13.16814883,2011
CIV,LM,4,5,0,82.19969197,-1.0666458,10.31825153,70.30108932,13.68345554,2012
CIV,LM,5,6,0,80.75907292,-0.9238056,11.85018556,58.35267925,14.3175686,2013
CIV,LM,6,7,0,80.44127396,-0.7218402,12.20069981,53.68041756,14.69069981,2014
CIV,LM,7,8,0,80.97406685,-0.5999604,11.43059902,52.71536046,16.74171163,2015
CIV,LM,8,9,0,81.30619208,-0.6103532,12.5430343,47.56631389,17.6694308,2016
CIV,LM,9,10,0,81.45821323,-0.5958625,11.2836181,48.65960504,19.25051348,2017
CIV,LM,10,11,0,81.37020017,-0.5079239,11.29098434,46.04002824,19.27482783,2018
CIV,LM,11,12,0,81.11439311,-0.4891342,12.31996843,44.66041058,19.0476722,2019
CIV,LM,12,13,0,80.75565128,-0.4875808,12.0519434,41.94263182,20.57380249,2020
CIV,LM,13,14,0,80.13930046,-0.5005974,13.3970815,45.11403278,20.99630382,2021
CIV,LM,14,15,0,79.19700178,-0.354842,12.81107761,52.86639104,20.85394728,2022
CIV,LM,15,16,0,78.07747445,-0.3185096,13.26065441,48.81700391,21.90362936,2023
CIV,LM,16,17,0,76.92954815,-0.3157177,12.91843753,51.26403794,22.51843295,2024
CIV,LM,17,18,0,76.92954815,-0.3157177,12.28680158,51.26403794,22.67670072,2025
CIV,LM,18,19,0,76.92954815,-0.3157177,12.28680158,51.26403794,22.67670072,2026
CMR,LM,0,1,0,89.56635291,-1.0799827,15.02614415,44.99768135,8.402862426,2005
CMR,LM,1,2,0,89.14183973,-1.0844884,15.11457715,47.10443418,8.123532984,2006
CMR,LM,2,3,0,88.70664218,-0.9545798,15.20996765,53.21569086,8.285086704,2007
CMR,LM,3,4,0,88.28829779,-0.894691,14.30569477,56.92441716,9.239715279,2008
CMR,LM,4,5,0,87.94344226,-0.8292826,14.87929919,42.17610736,9.643957385,2009
CMR,LM,5,6,0,87.64995941,-0.8190524,14.51997379,47.2385854,10.77793742,2010
CMR,LM,6,7,0,87.39238321,-0.8421703,15.18908621,51.5219876,12.32636507,2011
CMR,LM,7,8,0,87.11522045,-0.8326177,15.53277006,50.03601273,12.41202001,2012
CMR,LM,8,9,0,86.74010555,-0.7950544,15.22873575,49.67453635,12.96113749,2013
CMR,LM,9,10,0,86.00433681,-0.5751346,14.51402123,50.83238931,13.72783643,2014
CMR,LM,10,11,0,85.20322843,-0.6267228,14.35005819,45.54014683,14.19039309,2015
CMR,LM,11,12,0,84.72873165,-0.6124981,13.84153437,40.63863153,14.37066405,2016
CMR,LM,12,13,0,84.45293502,-0.6251,13.71294553,39.19902161,14.06334615,2017
CMR,LM,13,14,0,84.12266748,-0.6780214,13.68501543,40.58760288,14.68207763,2018
CMR,LM,14,15,0,83.58064135,-0.7379684,12.82578021,43.37851325,14.09109288,2019
CMR,LM,15,16,0,82.88431227,-0.8271415,13.18098761,33.73883136,14.09109288,2020
CMR,LM,16,17,0,82.08936504,-0.7877108,13.29660864,36.73083472,14.09109288,2021
CMR,LM,17,18,0,81.22958666,-0.7843452,13.36418191,41.28660256,14.09109288,2022
CMR,LM,18,19,0,80.29516041,-0.7787017,13.21809966,37.89033212,14.09109288,2023
CMR,LM,19,20,0,79.33046171,-0.8007887,12.88022725,34.40317859,14.09109288,2024
CMR,LM,20,21,0,79.33046171,-0.8007887,14.5673807,34.40317859,14.09109288,2025
CMR,LM,21,22,0,79.33046171,-0.8007887,14.5673807,34.40317859,14.09109288,2026
COG,LM,0,1,0,78.99311609,-1.285593,6.413569524,119.5528923,2.210355224,2005
COG,LM,1,2,0,77.96213619,-1.2884306,6.195278882,125.600763,2.010419762,2006
COG,LM,2,3,0,77.20614456,-1.3116547,6.468566486,148.5866254,2.170017922,2007
COG,LM,3,4,0,77.04382931,-1.1272144,5.596268705,133.1084867,3.213301677,2008
COG,LM,4,5,0,76.45012624,-1.12546,6.776695437,135.5523657,4.872240315,2009
COG,LM,5,6,0,75.99792066,-1.1177022,5.312176872,124.0647544,5.979740079,2010
COG,LM,6,7,0,76.5415853,-1.1032116,5.242004896,124.5917427,7.1693854,2011
COG,LM,7,8,0,77.45552242,-1.0475415,4.257282114,97.44443515,7.412754333,2012
COG,LM,8,9,0,78.60547161,-1.1096762,5.920856148,93.00286339,8.878672805,2013
COG,LM,9,10,0,79.59841317,-0.929383,6.059907203,104.1976201,11.15985253,2014
COG,LM,10,11,0,80.40087101,-0.8351827,8.367640193,117.3207216,15.22725217,2015
COG,LM,11,12,0,80.90041178,-0.8123243,11.46707006,122.2598183,17.93956499,2016
COG,LM,12,13,0,81.06104056,-0.8685556,12.37639836,94.61709526,15.78451445,2017
COG,LM,13,14,0,81.00465822,-0.9770525,9.207022629,100.5832168,13.00357811,2018
COG,LM,14,15,0,80.73334479,-0.9420603,9.569292341,91.57575479,12.63997628,2019
COG,LM,15,16,0,80.26258562,-1.1735413,12.85319702,69.30662472,15.55643687,2020
COG,LM,16,17,0,79.66609727,-1.1895932,12.85319702,85.54620316,13.90263097,2021
COG,LM,17,18,0,78.91098302,-1.1313765,12.85319702,98.16133669,12.76642693,2022
COG,LM,18,19,0,77.93058535,-1.1669408,12.85319702,96.2103944,13.79004785,2023
COG,LM,19,20,0,76.77648481,-1.110638,12.85319702,93.18812208,13.79004785,2024
COG,LM,20,21,0,76.77648481,-1.110638,12.85319702,93.18812208,13.79004785,2025
COG,LM,21,22,0,76.77648481,-1.110638,12.85319702,93.18812208,13.79004785,2026
COL,LM,0,1,0,58.81334501,-0.4859849,13.93270065,32.66708547,20.94747439,2000
COL,LM,1,2,0,58.04174401,-0.6273659,14.13719665,33.90111179,21.9066126,2001
COL,LM,2,3,0,57.25313772,-0.7687469,14.03292802,32.98263921,21.52330896,2002
COL,LM,3,4,0,56.45984885,-0.4180993,14.23745617,36.51618352,21.07623501,2003
COL,LM,4,5,0,55.62786292,-0.2488422,14.41341036,35.86342693,22.19913866,2004
COL,LM,5,6,0,54.73282193,-0.3124671,15.99104031,37.42269749,22.75271861,2005
COL,LM,6,7,0,53.78239606,-0.2040905,15.97860609,39.64135596,27.3293272,2006
COL,LM,7,8,1,52.79888667,-0.1895281,16.15426622,37.0988971,30.56656822,2007
COL,UM,0,1,0,51.81904536,-0.1818918,15.37370371,39.16764942,31.34288213,2008
COL,UM,1,2,0,50.85414823,-0.2490387,14.78007233,35.15612851,30.05884981,2009
COL,UM,2,3,0,49.92804496,-0.1486694,13.9670257,34.26460317,32.35295864,2010
COL,UM,3,4,0,49.07268653,-0.0530657,13.21760258,39.47042355,34.95997389,2011
COL,UM,4,5,0,48.27420671,-0.1049844,13.08928488,38.83515102,37.74485153,2012
COL,UM,5,6,0,47.4997949,-0.0488965,12.6623563,37.9866488,39.48369169,2013
COL,UM,6,7,0,46.80441743,-0.2072724,12.26931864,37.48746564,42.3846057,2014
COL,UM,7,8,0,46.19586785,-0.134012,12.40089376,38.36076412,46.9053936,2015
COL,UM,8,9,0,45.56979695,-0.1150666,12.29777884,36.20265298,47.05419781,2016
COL,UM,9,10,0,44.83947584,-0.1489232,11.40959357,35.28291494,49.8054214,2017
COL,UM,10,11,0,44.08660221,-0.1139281,11.15185297,36.5347528,45.87070747,2018
COL,UM,11,12,0,43.49892568,-0.0738128,10.92665754,37.55853398,46.04157811,2019
COL,UM,12,13,0,43.12054711,-0.082969,10.72750235,34.05557097,51.99877906,2020
COL,UM,13,14,0,42.88163493,-0.0318011,11.19916085,40.05914639,47.91240607,2021
COL,UM,14,15,0,42.77522578,0.0015825,11.1476678,48.28265511,44.18831296,2022
COL,UM,15,16,0,42.80261985,-0.0421246,10.88508065,40.38813249,41.5886838,2023
COL,UM,16,17,0,42.96037698,-0.1110991,10.22613458,37.02546871,39.37408267,2024
COL,UM,17,18,0,42.96037698,-0.1110991,9.895277368,37.02546871,39.85652811,2025
COL,UM,18,19,0,42.96037698,-0.1110991,9.895277368,37.02546871,39.85652811,2026
COM,LM,0,1,0,76.4719336,-1.313442,6.81171565,42.99615334,15.77484964,2018
COM,LM,1,2,0,75.50375628,-1.3431515,6.487460179,42.26807854,15.48760281,2019
COM,LM,2,3,0,74.62811986,-1.374859,6.418838245,33.7299346,14.98577495,2020
COM,LM,3,4,0,73.7911551,-1.5520366,7.123808396,42.06772364,16.05062106,2021
COM,LM,4,5,0,72.93243058,-1.3767923,7.50072769,50.38877048,16.30136991,2022
COM,LM,5,6,0,72.04093111,-1.2489279,8.018206705,45.68377892,16.59446112,2023
COM,LM,6,7,0,71.21398909,-1.2085975,7.161723973,44.37317675,15.31940096,2024
COM,LM,7,8,0,71.21398909,-1.2085975,7.169729198,44.37317675,15.31940096,2025
COM,LM,8,9,0,71.21398909,-1.2085975,7.169729198,44.37317675,15.31940096,2026
CPV,LM,0,1,0,87.37372485,-0.3020434,9.262925466,87.52060836,40.13151885,2000
CPV,LM,1,2,0,84.45619941,-0.3020434,7.196860722,92.1637225,31.05413426,2001
CPV,LM,2,3,0,81.40597144,-0.3020434,7.544178037,101.0897023,33.95229422,2002
CPV,LM,3,4,0,78.37027212,-0.3144311,7.004680356,98.76838081,35.64025858,2003
CPV,LM,4,5,0,75.38204874,-0.3541324,6.408194727,101.56717,37.83950903,2004
CPV,LM,5,6,0,72.4718422,-0.2222417,6.453460617,104.3438399,39.1008095,2005
CPV,LM,6,7,0,69.6582482,0.1384059,5.80760974,117.8166972,44.85596424,2006
CPV,LM,7,8,0,66.92402146,0.2908065,3.766625054,94.20620755,41.77845045,2007
CPV,LM,8,9,0,64.22792191,0.1812377,3.977775816,90.96638824,47.71569883,2008
CPV,LM,9,10,0,61.55928308,0.1808895,4.085746432,80.46095613,53.12623429,2009
CPV,LM,10,11,0,58.97315957,0.107822,4.464006382,85.54844988,56.47074341,2010
CPV,LM,11,12,0,56.62710006,0.1311091,4.428820557,90.55645011,59.93140926,2011
CPV,LM,12,13,0,54.68367128,0.1117572,4.641300243,90.64991655,58.56562339,2012
CPV,LM,13,14,0,53.16954581,0.07416,4.836280333,86.16986003,58.54032969,2013
CPV,LM,14,15,0,52.0485296,0.1923468,5.188416651,91.30385241,57.65074812,2014
CPV,LM,15,16,0,51.34823794,0.3232931,4.941930178,94.00848702,56.41116703,2015
CPV,LM,16,17,0,51.10404887,0.2898294,5.10374951,95.37813986,55.10423701,2016
CPV,LM,17,18,0,51.22761703,0.3194131,4.70095841,100.0521339,55.42405954,2017
CPV,LM,18,19,0,51.54372915,0.345416,4.578178687,105.8675241,53.66070554,2018
CPV,LM,19,20,0,51.95207089,0.383949,4.817970059,103.6026565,51.63855912,2019
CPV,LM,20,21,0,52.38821349,0.3949941,5.185022417,78.39345459,68.45603245,2020
CPV,LM,21,22,0,51.80973537,0.2774591,5.385699127,77.45505863,67.56164497,2021
CPV,LM,22,23,0,50.38323433,0.3600121,4.752652129,96.99413685,57.91778097,2022
CPV,LM,23,24,1,49.14325526,0.361672,4.948391074,95.03249433,56.3288783,2023
CPV,UM,0,1,0,47.94102394,0.4151952,5.160254229,96.50535367,54.61314217,2024
CPV,UM,1,2,0,47.94102394,0.4151952,5.190562437,96.50535367,54.04268664,2025
CPV,UM,2,3,0,47.94102394,0.4151952,5.190562437,96.50535367,54.04268664,2026
CRI,UM,0,1,0,57.95461292,0.1089203,18.08802389,86.52492351,35.86021923,2000
CRI,UM,1,2,0,56.65630223,0.1547059499999999,17.16619898,80.85275872,35.86021923,2001
CRI,UM,2,3,0,55.34831635,0.2004916,17.13887402,80.41394434,35.86021923,2002
CRI,UM,3,4,0,54.04729301,0.1932721,16.85936946,83.32770754,35.86021923,2003
CRI,UM,4,5,0,52.80590082,0.2661532,16.6589944,85.2564772,35.86021923,2004
CRI,UM,5,6,0,51.67642666,0.2312006,16.64446805,89.22266389,35.86021923,2005
CRI,UM,6,7,0,50.63804362,0.1677132,16.25953044,89.81455461,37.86298406,2006
CRI,UM,7,8,0,49.69260075,0.2444248,15.89696444,86.45659584,43.77237768,2007
CRI,UM,8,9,0,48.89493851,0.2763826,14.92364227,86.40151271,49.38060624,2008
CRI,UM,9,10,0,48.20664919,0.4024005,13.92596296,69.75931773,47.6533512,2009
CRI,UM,10,11,0,47.53810731,0.4026744,14.34457014,67.51208968,44.31413315,2010
CRI,UM,11,12,0,46.95967422,0.3641095,14.06945748,68.63914651,46.02004266,2011
CRI,UM,12,13,0,46.52990349,0.4335446,13.66417233,67.0485393,47.45132052,2012
CRI,UM,13,14,0,46.14781048,0.3382818,12.62543978,64.06641059,49.72992444,2013
CRI,UM,14,15,0,45.80561633,0.3669615,12.08715118,65.19124205,53.09844535,2014
CRI,UM,15,16,0,45.5365509,0.3596651,11.43310245,60.75356194,55.12724836,2015
CRI,UM,16,17,0,45.33931533,0.315527,11.42716299,62.17847818,58.63805379,2016
CRI,UM,17,18,0,45.26174994,0.3339142,11.68223323,65.07195374,59.68590601,2017
CRI,UM,18,19,0,45.32568006,0.3528682,11.87741303,66.94534202,60.16219778,2018
CRI,UM,19,20,0,45.42234871,0.3043657,11.99450554,65.76053002,55.8867473,2019
CRI,UM,20,21,0,45.39401179,0.2258033,12.73195428,60.13988625,59.74203061,2020
CRI,UM,21,22,0,45.26977891,0.2714874,13.66612388,70.7816423,56.04755279,2021
CRI,UM,22,23,0,45.14147804,0.1212348,14.13350203,82.22753254,51.3585723,2022
CRI,UM,23,24,1,45.03225323,0.3340948,13.77528235,72.47199908,50.52696827,2023
CZE,UM,0,1,0,43.31247781,0.5125501,23.23636288,97.49839563,44.68579406,2000
CZE,UM,1,2,0,42.58295727,0.6987647,23.5170981,98.53687373,36.93247424,2001
CZE,UM,2,3,0,41.89050866,0.8849793,22.23374226,90.87927155,23.54697748,2002
CZE,UM,3,4,0,41.23228448,0.8087247,21.55730788,94.64686007,24.25037864,2003
CZE,UM,4,5,0,40.70222367,0.7384194,22.63758037,113.173976,25.60842315,2004
CZE,UM,5,6,1,40.38467143,0.9422649,22.55008601,121.1912873,29.19851129,2005
DJI,LM,0,1,0,74.61598493,-1.3119868,1.956569604,347.7203171,32.06543541,2000
DJI,LM,1,2,0,73.33889171,-1.05370745,1.956569604,347.7203171,26.44042206,2001
DJI,LM,2,3,0,72.21409275,-0.7954281,1.956569604,347.7203171,24.39621988,2002
DJI,LM,3,4,0,71.87018046,-0.8082803,1.956569604,347.7203171,22.58445017,2003
DJI,LM,4,5,0,71.97982351,-0.7162118,1.956569604,347.7203171,21.11189018,2004
DJI,LM,5,6,0,71.80413722,-0.8400325,1.956569604,347.7203171,20.07511573,2005
DJI,LM,6,7,0,71.04928623,-1.0430659,1.956569604,347.7203171,20.18291193,2006
DJI,LM,7,8,0,69.95118311,-0.8772624,1.956569604,347.7203171,22.5217827,2007
DJI,LM,8,9,0,68.82791461,-0.8117514,1.956569604,347.7203171,24.33560795,2008
DJI,LM,9,10,0,67.73339369,-0.7338482,1.956569604,347.7203171,29.34713033,2009
DJI,LM,10,11,0,66.75288871,-0.7292418,1.956569604,347.7203171,33.11016514,2010
DJI,LM,11,12,0,65.8080485,-0.7251155,1.956569604,347.7203171,30.90883396,2011
DJI,LM,12,13,0,64.89425755,-0.7689658,1.956569604,347.7203171,28.93089884,2012
DJI,LM,13,14,0,63.94770049,-0.7216376,1.956569604,347.7203171,22.14638741,2013
DJI,LM,14,15,0,62.89307257,-0.6905333,2.774835679,298.5645358,22.13770189,2014
DJI,LM,15,16,0,61.70075865,-0.7524266,2.735558076,268.3634563,21.7028461,2015
DJI,LM,16,17,0,60.37244195,-0.7128754,2.835573147,213.0719986,20.43712656,2016
DJI,LM,17,18,0,58.95998879,-0.7792345,3.101527096,305.9679664,21.17275426,2017
DJI,LM,18,19,0,57.53865781,-0.7720107,3.315834632,300.3989005,21.63323739,2018
DJI,LM,19,20,0,56.20398893,-0.6529552,3.702960024,320.9392304,22.35148332,2019
DJI,LM,20,21,0,54.99946005,-0.6750074,4.48288266,225.7448713,21.15363925,2020
DJI,LM,21,22,0,53.93828728,-0.6477013,5.217457863,263.4777287,18.59685815,2021
DJI,LM,22,23,0,53.02374967,-0.5581809,5.026660919,302.2854092,19.83432925,2022
DJI,LM,23,24,0,52.23109069,-0.536184,4.702003775,285.9020438,21.8231301,2023
DJI,LM,24,25,0,51.56300049,-0.4930443,5.284320229,241.2374631,23.10252766,2024
DJI,LM,25,26,0,51.56300049,-0.4930443,5.284320229,241.2374631,25.16472788,2025
DJI,LM,26,27,0,51.56300049,-0.4930443,5.284320229,241.2374631,25.16472788,2026
DOM,LM,0,1,0,65.57911666,-0.8764303,20.97486043,79.3003931,23.6407583,2000
DOM,LM,1,2,0,64.83765813,-0.86029125,19.6642972,70.51056781,23.6407583,2001
DOM,LM,2,3,0,64.07957833,-0.8441522,20.3672058,68.7232829,23.6407583,2002
DOM,LM,3,4,0,63.22960003,-0.8381869,21.75521083,84.44950319,23.6407583,2003
DOM,LM,4,5,0,62.23309847,-0.797519,21.57660311,81.35142294,23.6407583,2004
DOM,LM,5,6,0,61.12516839,-0.8364096,18.38167881,61.65355874,19.64943663,2005
DOM,LM,6,7,0,59.97022602,-0.6870847,17.54374752,63.76648264,18.69262141,2006
DOM,LM,7,8,1,58.83117127,-0.7085351,16.22926797,61.22925915,20.7082666,2007
DOM,UM,0,1,0,57.78540753,-0.6984304,15.98254894,61.42850583,20.74011254,2008
DOM,UM,1,2,0,56.87030342,-0.6709237,14.94318266,50.65093768,21.56646248,2009
DOM,UM,2,3,0,56.08479863,-0.7108721,14.62819596,56.05739642,22.73509619,2010
DOM,UM,3,4,0,55.40601016,-0.6735468,14.23021247,59.06925784,22.93743724,2011
DOM,UM,4,5,0,54.86557156,-0.5008993,13.96247136,58.50625367,22.53740883,2012
DOM,UM,5,6,0,54.47577165,-0.4176139,13.39387041,56.8137658,23.43714048,2013
DOM,UM,6,7,0,54.10881782,-0.1120342,13.15667226,55.66010415,25.26616485,2014
DOM,UM,7,8,0,53.69033669,-0.3030553,13.11727805,52.34712387,26.03927205,2015
DOM,UM,8,9,0,53.29847803,-0.2432639,12.6815911,51.73065712,26.90639697,2016
DOM,UM,9,10,0,53.00409977,-0.3142266,12.29607703,50.75953555,27.58276785,2017
DOM,UM,10,11,0,52.82550027,-0.3568186,12.10424126,52.33517096,27.39115366,2018
DOM,UM,11,12,0,52.73428195,-0.2994857,12.11940589,50.9129822,28.0978072,2019
DOM,UM,12,13,0,52.65440583,-0.3603632,12.95259917,44.73316135,30.62762843,2020
DOM,UM,13,14,0,52.59197721,-0.1501487,13.67763617,51.95002273,27.7700298,2021
DOM,UM,14,15,0,52.62304887,-0.1210713,13.36801595,54.37819767,27.96579547,2022
DOM,UM,15,16,0,52.65977605,0.045792,12.52666399,49.84361318,30.84219569,2023
DOM,UM,16,17,0,52.57421559,0.0746487,12.46392187,51.7835144,31.92208649,2024
DOM,UM,17,18,0,52.57421559,0.0746487,12.2645467,51.7835144,32.8494014,2025
DOM,UM,18,19,0,52.57421559,0.0746487,12.2645467,51.7835144,32.8494014,2026
DZA,LM,0,1,0,61.52108925,-1.0812973,44.98039779,62.85834364,5.965639986,2000
DZA,LM,1,2,0,58.8828884,-0.89983345,10.3451538,54.52964912,7.384503886,2001
DZA,LM,2,3,0,56.45534532,-0.7183696,9.261218511,56.58960528,11.2566389,2002
DZA,LM,3,4,0,54.28873168,-0.8617248,8.640079984,57.7691353,10.3642725,2003
DZA,LM,4,5,0,52.4454103,-0.680783,7.861182135,61.35799757,10.21032839,2004
DZA,LM,5,6,0,50.94310351,-0.6847363,8.061518762,66.84046022,11.50028863,2005
DZA,LM,6,7,0,49.7732744,-0.7349677,8.115846563,65.91529197,11.52081537,2006
DZA,LM,7,8,1,48.88882144,-0.7517159,8.460452279,67.54547339,12.30581563,2007
DZA,UM,0,1,0,48.26905048,-0.7243628,8.82116732,71.02849225,12.13019176,2008
DZA,UM,1,2,0,47.91518885,-0.6983821,7.87621943,64.28475472,14.84757686,2009
DZA,UM,2,3,0,47.82363516,-0.6027467,9.370825052,63.49121599,13.7901332,2010
DZA,UM,3,4,0,47.99799688,-0.7223981,9.733438746,62.22008996,12.56510641,2011
DZA,UM,4,5,0,48.49542836,-0.6595197,8.55895561,60.75763933,12.90864387,2012
DZA,UM,5,6,0,49.42683661,-0.5509556,8.020186457,59.15100816,15.0652749,2013
