Code,Year,IncomeGroup,AGEDEP,GE,IND,CREDIT
BGD,2008,L,63.33568839,-0.844899,16.12436697,34.04219175
BGD,2009,L,62.70319389,-0.8145983,16.48018606,36.19103757
BGD,2010,L,61.96868286,-0.8070768,16.12122836,40.96132263
BGD,2011,L,61.09795495,-0.8372577,15.99673425,42.47024116
BGD,2012,L,60.03983624,-0.7988014,15.91422067,43.00066938
BGD,2013,L,58.85760607,-0.7739057,16.44201947,41.79475481
BGD,2014,LM,57.63639998,-0.6851605,16.61270766,43.73612387
BGD,2015,LM,56.45765399,-0.6547007,16.78867356,44.40697181
BGD,2016,LM,55.37187683,-0.5337691,20.3479481,37.79864267
BGD,2017,LM,54.64363954,-0.573203,20.07506151,40.44895614
BGD,2018,LM,54.32737517,-0.6193938,20.80229593,40.02473659
BGD,2019,LM,54.17518793,-0.5970582,21.20794388,39.03447094
BGD,2020,LM,54.06798937,-0.7213698,20.59833159,39.16105924
BGD,2021,LM,53.96059214,-0.5638994,21.23567299,39.08201633
BGD,2022,LM,53.62221377,-0.62345,21.76481936,38.95556843
BGD,2023,LM,53.09581931,-0.5574534,22.34201887,37.64138023
BGD,2024,LM,52.64237806,-0.6189746,21.89296036,35.81117158
BGD,2025,LM,52.64237806,-0.6189746,22.44139908,34.50434379
BGD,2026,LM,52.64237806,-0.6189746,22.44139908,34.50434379
BHR,2000,UM,47.06213412,0.4698725,13.24673495,40.51178965
BHR,2001,H,45.25925503,0.42595065,13.24673495,41.8156768
BHR,2002,H,42.43335398,0.3820288,13.24673495,44.53830714
BHR,2003,H,39.52880584,0.3777992,13.24673495,42.125486
BHR,2004,H,37.0133996,0.3772643,13.24673495,43.94291963
BHR,2005,H,34.92902284,0.2695948,13.24673495,43.68435091
BHR,2006,H,33.19612792,0.2778683,13.24673495,44.87775572
BHR,2007,H,31.73959724,0.3484973,14.4669591,53.11805426
BHR,2008,H,30.49734629,0.3002283,15.09656264,64.21337912
BHR,2009,H,29.34886289,0.3685138,13.98170618,71.43726731
BHR,2010,H,29.086028,0.3995029,14.58947024,64.93766774
BHR,2011,H,29.21957011,0.4333329,15.04749323,66.90659251
BHR,2012,H,28.49440252,0.3354941,14.76455787,66.51722715
BHR,2013,H,28.55973377,0.3589139,14.69942764,66.98763993
BHR,2014,H,29.79575273,0.4256973,14.83853648,61.3347998
BHR,2015,H,30.03479751,0.44791,17.17328658,70.5500803
BHR,2016,H,29.24200048,0.4226535,17.84164689,70.5500803
BHR,2017,H,28.85171181,0.4227562,18.18448911,70.5500803
BHR,2018,H,29.2252286,0.4181683,17.17069197,70.5500803
BHR,2019,H,30.04737343,0.4361988,17.04070226,70.5500803
BHR,2020,H,30.16339785,0.4205912,18.04689442,70.5500803
BHR,2021,H,29.4587459,0.7183116,20.52895561,70.5500803
BHR,2022,H,29.1621239,0.7297568,20.9350892,70.5500803
BHR,2023,H,29.24882721,0.7325207,20.12978825,70.5500803
BHR,2024,H,29.14921897,0.6002525,19.86678054,70.5500803
BHR,2025,H,29.14921897,0.6002525,19.89450415,70.5500803
BHR,2026,H,29.14921897,0.6002525,19.89450415,70.5500803
BHS,2000,H,52.68994653,1.1423342,2.887400065,44.80670392
BHS,2001,H,52.4953368,1.1424162,2.21211542,46.91367821
BHS,2002,H,52.23453044,1.1424982,2.525570984,45.82396894
BHS,2003,H,51.86311374,1.1341046,2.412602352,46.16074921
BHS,2004,H,51.42992116,0.9250596,2.686827258,47.9211599
BHS,2005,H,50.99869592,1.129609,2.391167321,50.36396169
BHS,2006,H,50.53082776,1.1276848,2.521822518,56.6101945
BHS,2007,H,49.84944358,1.1305946,2.295085673,58.5628262
BHS,2008,H,49.07504537,1.1328642,2.098612958,62.10146304
BHS,2009,H,48.5416462,0.9769895,2.092775367,66.07920689
BHS,2010,H,48.08107672,0.9780496,2.127625855,65.1481414
BHS,2011,H,47.55464877,0.977426,2.191560457,66.01393185
BHS,2012,H,47.09103944,0.9775831,2.945785605,61.84190888
BHS,2013,H,46.67822694,0.9777585,2.605175985,62.19105897
BHS,2014,H,46.31606343,0.7471619,2.650124337,58.0675279
BHS,2015,H,45.95333687,0.7458537,2.482766777,54.08359803
BHS,2016,H,45.54282028,0.7463085,3.072157833,51.94219293
BHS,2017,H,45.10631656,0.7464561,2.607878267,51.94219293
BHS,2018,H,44.67751977,0.7472668,2.180323265,51.94219293
BHS,2019,H,44.24623189,0.748057,2.094599684,51.94219293
BHS,2020,H,43.80898754,0.5873396,1.942450208,51.94219293
BHS,2021,H,43.32846377,0.5886789,1.906621251,51.94219293
BHS,2022,H,42.86376557,0.7093344,1.078665592,51.94219293
BHS,2023,H,42.50308596,0.7099538,0.855198968,51.94219293
BHS,2024,H,42.22429363,0.7092986,0.629705422,51.94219293
BHS,2025,H,42.22429363,0.7092986,0.629705422,51.94219293
BHS,2026,H,42.22429363,0.7092986,0.629705422,51.94219293
BIH,2000,LM,44.60514885,-1.4050976,9.296022749,47.77516379
BIH,2001,LM,43.98294434,-1.3762202000000001,9.406457855,47.77516379
BIH,2002,LM,43.53144067,-1.3473428,9.313524222,47.77516379
BIH,2003,LM,43.31115798,-1.3536094,9.299792518,47.77516379
BIH,2004,LM,43.40693135,-0.7838016,9.117743449,47.77516379
BIH,2005,LM,43.57492088,-0.7211271,9.942766707,47.77516379
BIH,2006,LM,43.5084351,-0.6810722,10.01778722,47.77516379
BIH,2007,LM,43.45977761,-0.7722494,10.81107321,60.22376308
BIH,2008,UM,43.6036605,-0.6884491,11.0122791,65.61371848
BIH,2009,UM,43.89354425,-0.6804742,10.47754043,64.06832059
BIH,2010,UM,44.27895575,-0.7085987,10.88480804,61.84531112
BIH,2011,UM,44.64575157,-0.7322155,10.91601273,60.54884345
BIH,2012,UM,44.91814943,-0.5915425,10.54511041,61.71592716
BIH,2013,UM,45.13631533,-0.5381602,10.93711638,60.8344455
BIH,2014,UM,45.47391076,-0.2379292,10.94019508,60.21667067
BIH,2015,UM,46.0547617,-0.4626996,11.11779216,57.96827388
BIH,2016,UM,46.81550553,-0.4139216,11.81382636,57.17117811
BIH,2017,UM,47.71352378,-0.4707049,12.56398249,57.52365356
BIH,2018,UM,48.79812709,-0.6666,12.7319507,56.65951147
BIH,2019,UM,49.99195239,-0.7937191,12.48001384,57.16910265
BIH,2020,UM,51.07123773,-0.7051218,12.66183705,57.65856181
BIH,2021,UM,51.88255515,-0.8403621,13.98630046,53.28938025
BIH,2022,UM,52.62459079,-0.7459726,14.37138303,48.09929174
BIH,2023,UM,53.52102153,-0.6453703,13.27653281,47.34475188
BIH,2024,UM,54.48324279,-0.6353163,12.69832054,48.0664491
BIH,2025,UM,54.48324279,-0.6353163,12.02799242,48.0664491
BIH,2026,UM,54.48324279,-0.6353163,12.02799242,48.0664491
BLR,2000,LM,47.36111411,-1.3091068,27.04350873,24.8038771
BLR,2001,LM,46.41012687,-1.3614174499999998,26.5995854,24.8038771
BLR,2002,LM,45.55159145,-1.4137281,25.96840651,24.8038771
BLR,2003,LM,44.76783208,-1.4203492,26.65350282,24.8038771
BLR,2004,LM,44.0220568,-1.2599731,28.55028225,24.8038771
BLR,2005,LM,43.33712345,-1.2876715,25.3421468,24.8038771
BLR,2006,LM,42.77255951,-0.9909852,24.99981077,24.8038771
BLR,2007,UM,42.21465043,-0.9883947,24.90693694,24.8038771
BLR,2008,UM,41.48495569,-1.0478556,26.18436746,28.63419287
BLR,2009,UM,40.8605572,-1.0481149,22.45711032,35.9356304
BLR,2010,UM,40.43681878,-1.0551971,22.51049771,42.81137331
BLR,2011,UM,40.34676839,-1.0673804,26.42142264,37.95861837
BLR,2012,UM,40.86312257,-1.0741204,24.78109232,21.77755644
BLR,2013,UM,41.69028244,-1.0027888,21.99565074,22.92620252
BLR,2014,UM,42.71756407,-0.4791856,21.08754522,23.63266211
BLR,2015,UM,43.84910453,-0.3341197,20.64429899,27.88282009
BLR,2016,UM,44.94476202,-0.3286362,20.15218696,25.71702914
BLR,2017,UM,46.00965897,-0.201457,21.6291152,26.2361144
BLR,2018,UM,46.88669827,-0.229958,21.2579004,27.61409406
BLR,2019,UM,47.80955364,-0.2387162,21.63990615,28.7688813
BLR,2020,UM,48.76653985,-0.6167824,21.48679409,32.50829684
BLR,2021,UM,49.57261453,-0.6825409,22.75838285,29.1729869
BLR,2022,UM,50.30053361,-0.5969261,23.99409521,29.1729869
BLR,2023,UM,50.91436866,-0.5964061,22.159252,29.1729869
BLR,2024,UM,51.43207201,-0.7015463,20.87681216,29.1729869
BLR,2025,UM,51.43207201,-0.7015463,20.50611507,29.1729869
BLR,2026,UM,51.43207201,-0.7015463,20.50611507,29.1729869
BLZ,2000,LM,78.14529851,-0.2793718,10.38529507,29.86056789
BLZ,2001,LM,76.86906737,-0.2792462,8.913329832,32.89250418
BLZ,2002,UM,75.67109489,-0.2791206,8.451015488,35.53804306
BLZ,2003,UM,74.4784432,-0.2919728,7.954595355,38.62891762
BLZ,2004,UM,73.2803541,-0.392167,7.93612993,40.16988263
BLZ,2005,UM,72.10614395,-0.4764967,7.903830731,40.10650083
BLZ,2006,UM,70.92152683,-0.469515,7.806921141,42.22438901
BLZ,2007,UM,69.70718204,-0.5193893,7.615641618,45.55002188
BLZ,2008,LM,68.47489151,-0.5237277,7.417411083,49.40662648
BLZ,2009,LM,67.19525501,-0.5186637,7.772103617,52.87537639
BLZ,2010,LM,65.36626424,-0.2767142,7.300385754,49.83459338
BLZ,2011,LM,63.16521514,-0.2683306,6.968042889,47.62180512
BLZ,2012,UM,61.18667759,-0.268194,7.44862965,46.47995486
BLZ,2013,UM,59.36548069,-0.2680415,7.368893968,44.87032809
BLZ,2014,UM,57.65303356,-0.4369717,7.056427003,44.69447119
BLZ,2015,UM,56.03797463,-0.3941298,6.962299379,45.89121401
BLZ,2016,UM,54.39928199,-0.41265,6.816374022,44.73528906
BLZ,2017,UM,52.9365964,-0.4124914,6.645340807,44.37636602
BLZ,2018,UM,51.89718678,-0.3950567,6.214874433,45.33084975
BLZ,2019,UM,51.03875107,-0.3772395,6.214356419,45.96264817
BLZ,2020,LM,50.10562379,-0.3797712,6.706593211,55.07824264
BLZ,2021,UM,49.06398109,-0.3782688,6.565996443,47.61783898
BLZ,2022,UM,47.75234524,-0.1413049,6.690179828,42.48679054
BLZ,2023,UM,46.70044784,-0.0642292,6.490611461,42.03925825
BLZ,2024,UM,46.20356998,-0.129095,6.59392256,41.27758607
BLZ,2025,UM,46.20356998,-0.129095,6.59392256,43.10591195
BLZ,2026,UM,46.20356998,-0.129095,6.59392256,43.10591195
BOL,2000,LM,76.33366491,-0.4884996,13.24110584,58.72180269
BOL,2001,LM,75.68273551,-0.4891339,13.34477192,53.55660003
BOL,2002,LM,74.83791796,-0.4897682,13.03542179,51.00167685
BOL,2003,LM,73.82658365,-0.5017882,12.78444761,47.88051986
BOL,2004,LM,72.72825539,-0.5545755,12.50745462,42.65070129
BOL,2005,LM,71.58077688,-0.4652255,11.62694489,39.7951589
BOL,2006,LM,70.43183202,-0.4843923,11.33160286,35.17788766
BOL,2007,LM,69.3299621,-0.4495042,11.41491615,34.34642796
BOL,2008,LM,68.28748995,-0.4878087,11.16847386,31.49483437
BOL,2009,LM,67.29855659,-0.3618237,11.61672571,34.02142978
BOL,2010,LM,66.35793519,-0.3055989,11.27002247,36.02902219
BOL,2011,LM,65.44326682,-0.2672438,10.33846377,36.75350592
BOL,2012,LM,64.55764224,-0.2476484,10.21420878,38.96580384
BOL,2013,LM,63.66731188,-0.1627207,9.927811227,40.93109503
BOL,2014,LM,62.72712137,-0.3868723,9.738327963,43.7497193
BOL,2015,LM,61.8121002,-0.4320931,10.19119085,51.44887246
BOL,2016,LM,60.97437114,-0.3327318,10.98422154,57.40864577
BOL,2017,LM,60.19138095,-0.313079,11.56848906,47.87330074
BOL,2018,LM,59.43995528,-0.364265,11.18229585,52.11611245
BOL,2019,LM,58.71375803,-0.4578656,11.23860282,54.88626549
BOL,2020,LM,57.91258899,-0.4718419,11.35857902,67.91757078
BOL,2021,LM,57.0117014,-0.4784584,12.02318117,62.84883823
BOL,2022,LM,56.19534865,-0.4335715,12.25621548,62.9475276
BOL,2023,LM,55.50373717,-0.4093864,11.8359231,60.22197084
BOL,2024,LM,54.86597814,-0.6104172,13.06615006,59.24277947
BOL,2025,LM,54.86597814,-0.6104172,13.06615006,51.75242721
BOL,2026,LM,54.86597814,-0.6104172,13.06615006,51.75242721
BRA,2000,UM,53.93203413,-0.161961,13.13465959,31.14098578
BRA,2001,UM,52.81830173,-0.10780435,13.08953794,29.00403802
BRA,2002,LM,51.75324971,-0.0536477,12.35696267,29.64514194
BRA,2003,LM,50.75000139,-0.1177712,14.45076456,27.68566994
BRA,2004,LM,49.83206027,-0.2171344,15.09953016,29.37277026
BRA,2005,LM,49.01296994,-0.3449277,14.73828114,31.83978415
BRA,2006,UM,48.26847113,-0.378799,14.10894587,35.42516668
BRA,2007,UM,47.58261245,-0.3870143,14.15426481,40.69093794
BRA,2008,UM,46.92959227,-0.1188332,13.9551769,45.782256
BRA,2009,UM,46.30616746,-0.0252665,13.05946215,47.49428985
BRA,2010,UM,45.71872567,-0.0076855,12.72185961,52.76465763
BRA,2011,UM,45.16099944,-0.0357455,11.78379767,58.07849111
BRA,2012,UM,44.64290094,-0.0055523,10.67594231,62.5192932
BRA,2013,UM,44.17511735,0.1384625,10.47961229,64.23057383
BRA,2014,UM,43.81837033,-0.0203333,10.3370974,66.02851039
BRA,2015,UM,43.59359344,-0.1018264,10.52093746,66.82970065
BRA,2016,UM,43.43981091,-0.1005395,10.78645111,62.19400696
BRA,2017,UM,43.37133009,-0.1049895,10.72149801,59.4843093
BRA,2018,UM,43.43165223,-0.2064206,10.52845738,60.21834794
BRA,2019,UM,43.5397483,0.0428329,10.33250053,62.79050508
BRA,2020,UM,43.58606703,-0.0873995,10.69293157,68.69615485
BRA,2021,UM,43.64046984,-0.0686134,11.90437301,68.80522468
BRA,2022,UM,43.79026299,-0.2352194,13.07408163,70.60609738
BRA,2023,UM,44.02909476,-0.2666224,13.25316362,71.07554055
BRA,2024,UM,44.32997639,-0.224003,12.11080652,75.63087309
BRA,2025,UM,44.32997639,-0.224003,11.77226328,75.10299273
BRA,2026,UM,44.32997639,-0.224003,11.77226328,75.10299273
BRB,2000,H,49.616342,0.7532431,7.743095277,47.90210819
BRB,2001,UM,49.22126883,0.7533687,7.793419545,59.24814209
BRB,2002,H,49.00297275,0.7534943,7.535812007,60.45039433
BRB,2003,UM,48.7596691,0.7406422,8.090045178,62.40247702
BRB,2004,UM,48.34889168,0.6014911,7.770358543,67.26832632
BRB,2005,UM,47.82204471,1.3423683,7.015316141,72.76447179
BRB,2006,H,47.21787539,1.4131061,7.711694579,73.6824584
BRB,2007,H,46.73416845,1.3271495,6.886124449,71.28230432
BRB,2008,H,46.64171681,1.5294458,7.164707642,75.53214274
BRB,2009,H,46.85449178,1.3184236,7.019127254,82.77161996
BRB,2010,H,47.00952849,1.2232303,5.501633384,79.14770548333333
BRB,2011,H,47.03862067,1.2759677,5.820347261,75.52379100666667
BRB,2012,H,47.08525419,1.2905412,5.381120443,71.89987653
BRB,2013,H,47.15147275,1.2093535,5.482029633,68.86102004
BRB,2014,H,47.23070006,1.164952,5.211966752,67.73966442
BRB,2015,H,47.28800853,1.1636099,5.581706279,68.65015738
BRB,2016,H,47.30181811,0.9780647,5.589411937,69.93562455
BRB,2017,H,47.43746941,0.9782162,5.555970556,70.11366691
BRB,2018,H,47.75585184,0.9790479,5.294582126,68.56261992
BRB,2019,H,48.22627745,0.7790151,5.242599507,67.32121396
BRB,2020,H,48.88113736,0.6105647,5.098033693,75.93759545
BRB,2021,H,49.61660834,0.6625554,4.804224666,68.4902597
BRB,2022,H,50.20510229,0.7073038,5.152428434,61.05824098
BRB,2023,H,50.55805297,0.6052291,5.15157921,59.73078831
BRB,2024,H,51.03814092,0.60457,4.949555953,59.73078831
BRB,2025,H,51.03814092,0.60457,4.949555953,59.73078831
BRB,2026,H,51.03814092,0.60457,4.949555953,59.73078831
BRN,2000,H,49.49097121,0.4679436,2.459671449,31.70455946
BRN,2001,H,47.99350035,0.46802560000000004,2.29641462,31.70455946
BRN,2002,H,46.51040567,0.4681076,2.857530438,31.70455946
BRN,2003,H,45.06189372,0.459714,2.496517895,31.70455946
BRN,2004,H,43.67117466,0.4073455,2.11413731,31.70455946
BRN,2005,H,42.35241857,0.4552184,1.672249928,31.70455946
BRN,2006,H,41.09817487,0.6451745,1.226915035,31.70455946
BRN,2007,H,40.47687588,0.6480843,1.104461083,34.20035173
BRN,2008,H,40.46139832,0.6779864,0.902506209,31.76852752
BRN,2009,H,40.45462009,0.7798184,1.222361318,40.10178643
BRN,2010,H,40.40891701,0.7436709,1.249452716,36.90827107
BRN,2011,H,40.20191879,0.7425023,1.22071571,28.1209484
BRN,2012,H,39.79504255,0.7478848,1.45830407,27.99214233
BRN,2013,H,39.3225002,0.8076506,1.145192306,31.19241555
BRN,2014,H,38.84320924,1.1383825,1.58675847,33.20797849
BRN,2015,H,38.37786285,1.1373096,1.617832604,41.43626782
BRN,2016,H,38.00622952,0.9756594,1.809332654,44.30216388
BRN,2017,H,37.74049708,1.0134455,1.76286646,39.46186112
BRN,2018,H,37.55282216,1.0202584,2.134321327,35.0404688
BRN,2019,H,37.42875237,1.0771038,2.327822625,35.70555075
BRN,2020,H,37.38714947,1.0752528,6.832099065,39.68988317
BRN,2021,H,37.47995118,1.0763513,9.678450593,36.26937709
BRN,2022,H,37.71006402,0.9849534,11.62580714,31.55563457
BRN,2023,H,37.99864692,0.9854734,10.37913399,37.08384979
BRN,2024,H,38.29947486,0.8351988,10.65531559,37.70964975
BRN,2025,H,38.29947486,0.8351988,9.93459231,40.14766706
BRN,2026,H,38.29947486,0.8351988,9.93459231,40.14766706
BTN,2000,L,73.48298343,0.2369357,7.609592117,8.439542256
BTN,2001,L,71.28363031,0.23706125,7.818625749,9.392923405
BTN,2002,L,68.87786012,0.2371868,6.931635704,10.66621842
BTN,2003,L,66.30033382,0.2243347,6.679683258,12.38747437
BTN,2004,L,63.56587198,0.2677191,6.706622659,15.11374768
BTN,2005,L,61.07337634,0.3537186,6.594809019,17.19786162
BTN,2006,LM,59.09131874,0.1891631,7.058428398,20.38456184
BTN,2007,LM,57.32371119,0.2046584,7.560223922,22.30783671
BTN,2008,LM,55.63338284,0.2599671,7.799965193,28.61546792
BTN,2009,LM,54.10461101,0.4132294,7.577621438,30.80098577
BTN,2010,LM,52.75716724,0.4330688,7.877360417,38.45892203
BTN,2011,LM,51.58891446,0.4711814,7.428699324,43.08341596
BTN,2012,LM,50.62304707,0.5172017,7.959029223,42.25003904
BTN,2013,LM,49.83617192,0.6398365,7.501879556,42.2246323
BTN,2014,LM,49.1110962,0.4198133,7.408986194,41.08529995
BTN,2015,LM,48.34136512,0.3649184,7.311660633,42.52914215
BTN,2016,LM,47.54873624,0.440651,6.810829598,44.12893414
BTN,2017,LM,46.31882562,0.4832628,6.909396759,48.31302455
BTN,2018,LM,44.65309417,0.5384773,8.747056654,54.84782854
BTN,2019,LM,43.04411822,0.4846393,6.131166691,59.37341912
BTN,2020,LM,41.62592654,0.4837444,4.929171062,67.55249884
BTN,2021,LM,40.44343906,0.5963822,7.224182782,64.88887856
BTN,2022,LM,39.44021356,0.5347986,8.727092291,67.87143654
BTN,2023,LM,38.56216291,0.5353028,7.851818494,71.44366828
BTN,2024,LM,37.74786032,0.5808357,6.617940858,68.39427126
BTN,2025,LM,37.74786032,0.5808357,6.617940858,72.26068022
BTN,2026,LM,37.74786032,0.5808357,6.617940858,72.26068022
BWA,2000,UM,71.60093709,0.2321815,5.626987325,14.71113308
BWA,2001,UM,69.70410272,0.33824125,5.84016042,16.58616021
BWA,2002,UM,67.9250404,0.444301,6.057066481,19.28015902
BWA,2003,UM,66.29077118,0.6238241,5.705543083,19.97736212
BWA,2004,UM,64.86542704,0.5092061,5.554128172,21.9357047
BWA,2005,UM,63.65372471,0.5932223,4.949504722,19.76342857
BWA,2006,UM,62.63976532,0.3623225,7.102391339,20.93623104
BWA,2007,UM,61.7737878,0.5667941,8.528467094,23.46175582
BWA,2008,UM,61.0149548,0.5227345,7.681821076,26.30225881
BWA,2009,UM,60.3740691,0.5628411,8.469439529,29.35643862
BWA,2010,UM,59.93296241,0.5312259,8.499444492,27.51492774
BWA,2011,UM,59.80504662,0.5431636,7.731255714,27.85352853
BWA,2012,UM,60.18823447,0.5525088,8.073710842,32.91046086
BWA,2013,UM,60.73925511,0.5476863,7.993242275,33.19446228
BWA,2014,UM,61.0233976,0.5180867,7.848786645,32.58369282
BWA,2015,UM,61.06008705,0.5694337,7.242023885,35.99436798
BWA,2016,UM,60.83657798,0.5361603,6.503236311,32.69064478
BWA,2017,UM,60.39227257,0.4156169,6.173604206,33.95222131
BWA,2018,UM,59.77944968,0.3467776,6.147461526,34.73966332
BWA,2019,UM,59.02123594,0.4033395,6.092369912,35.9371549
BWA,2020,UM,58.13953799,0.310377,5.659050883,39.72853196
BWA,2021,UM,57.36752363,0.4025631,5.227654821,34.53202846
BWA,2022,UM,56.99423922,0.4593723,5.385084073,29.88921584
BWA,2023,UM,56.86498226,0.5409963,5.623655334,30.05596849
BWA,2024,UM,56.65514653,0.4168893,5.579917025,33.12565044
BWA,2025,UM,56.65514653,0.4168893,5.691170407,33.22750519
BWA,2026,UM,56.65514653,0.4168893,5.691170407,33.22750519
CAF,2000,L,91.46129135,-1.3119868,19.30696633,4.746257023
CAF,2001,L,91.17136073,-1.5197379,19.30696633,6.109479139
CAF,2002,L,90.72020506,-1.727489,19.30696633,5.84049758
CAF,2003,L,90.08207684,-1.7367337,19.30696633,6.183484712
CAF,2004,L,89.77653598,-1.6558153,19.30696633,7.160591845
CAF,2005,L,89.48390398,-1.7555964,19.30696633,6.898907878
CAF,2006,L,89.64441069,-1.67014,19.30696633,6.705660372
CAF,2007,L,90.11277425,-1.6327306,19.30696633,6.785260826
CAF,2008,L,90.42941787,-1.6332668,19.30696633,7.020111129
CAF,2009,L,90.87642092,-1.5246398,19.30696633,6.962529158
CAF,2010,L,91.59104787,-1.4094241,18.39649783,8.30898125
CAF,2011,L,92.98220175,-1.4041863,19.96856112,9.180465421
CAF,2012,L,95.31768651,-1.4247717,23.65146879,10.77194141
CAF,2013,L,97.9595631,-1.5187178,21.06138825,13.57682599
CAF,2014,L,101.4546168,-1.6249509,17.44322761,12.7910233
CAF,2015,L,103.9170152,-1.6179467,19.74492116,11.7154336
CAF,2016,L,104.2122105,-1.5617326,19.45417359,12.31484324
CAF,2017,L,104.593669,-1.5629538,18.44042004,11.21501773
CAF,2018,L,104.9582451,-1.5339025,18.1315381,12.34433199
CAF,2019,L,104.9544762,-1.5816743,17.78232111,11.70501456
CAF,2020,L,104.5493315,-1.6123187,17.72702657,11.70390713
CAF,2021,L,105.0233755,-1.5775561,18.71456683,11.7946888
CAF,2022,L,105.5875593,-1.5903191,18.34177215,13.03858265
CAF,2023,L,105.1775624,-1.5707645,17.95123789,13.03858265
CAF,2024,L,104.7268498,-1.57655,17.95123789,13.03858265
CAF,2025,L,104.7268498,-1.57655,17.95123789,13.03858265
CAF,2026,L,104.7268498,-1.57655,17.95123789,13.03858265
CAN,2000,H,46.50546817,1.9204677,17.33599262,73.98773849
CAN,2001,H,46.04909939,1.94840115,16.37354908,121.3528318
CAN,2002,H,45.61621329,1.9763346,16.01681845,117.839259
CAN,2003,H,45.22497565,1.9080933,15.01182711,113.2407999
CAN,2004,H,44.82396633,1.8705174,14.65518726,115.4432267
CAN,2005,H,44.41245305,1.861353,13.7300267,121.660066
CAN,2006,H,44.10567014,1.7978845,12.93027414,134.1181186
CAN,2007,H,43.97283413,1.820534,12.21632037,123.5336481
CAN,2008,H,43.97981018,1.8470855,10.91558221,124.0974721
CAN,2009,H,44.06832963,1.7892317,10.36652227,124.0974721
CAN,2010,H,44.24260347,1.8008051,10.32626833,124.0974721
CAN,2011,H,44.61663929,1.8561632,10.27297652,124.0974721
CAN,2012,H,45.23949936,1.9358475,10.35394084,124.0974721
CAN,2013,H,45.98567192,1.8530136,9.924641277,124.0974721
CAN,2014,H,46.76566503,1.9138517,9.75583225,124.0974721
CAN,2015,H,47.58596316,1.8766375,10.31252324,124.0974721
CAN,2016,H,48.38950826,1.8665128,10.24687305,124.0974721
CAN,2017,H,49.09811431,1.9509261,10.00221428,124.0974721
CAN,2018,H,49.73347951,1.8344901,10.18471387,124.0974721
CAN,2019,H,50.41057292,1.8495246,9.608924397,124.0974721
CAN,2020,H,51.19835048,1.6877631,9.302017672,124.0974721
CAN,2021,H,52.03424854,1.682819,9.529093825,124.0974721
CAN,2022,H,52.64531693,1.8072447,9.324466954,124.0974721
CAN,2023,H,53.05184551,1.7452669,9.324466954,124.0974721
CAN,2024,H,53.63558435,1.7591249,9.324466954,124.0974721
CAN,2025,H,53.63558435,1.7591249,9.324466954,124.0974721
